Family,Species,SpecCode,MaxSizeTL,Diet,Schooling,Position,a,b,FormFactor,Linf,LinfType,LinfTL,K,Kmax,O,lon,lat,sstmean,pelnpp,Method,Country,Locality,GrowthRef
Lethrinidae,Lethrinus mahsena,1843,65,Mobile invertebrate feeder,Small groups,Benthic Reef dwelling,0.0138,3.01,0.014238331,58.9,FL,62.819206,0.32,0.295938212,3.623878509,47,13,28.41075251,164.8061702,Scale rings,Yemen,Gulf of Aden,2291
Lethrinidae,Lethrinus mahsena,1843,65,Mobile invertebrate feeder,Small groups,Benthic Reef dwelling,0.0138,3.01,0.014238331,60,FL,63.9924,0.1,0.096484668,3.137135771,60.6,-14.5,26.83399906,96.04805921,Length-Frequency,Mauritius,Nazareth Bank,12136
Lethrinidae,Lethrinus mahsena,1843,65,Mobile invertebrate feeder,Small groups,Benthic Reef dwelling,0.0138,3.01,0.014238331,35.5,FL,37.86217,0.3,0.086995561,3.092174558,60.6,-14.5,26.83399906,96.04805921,Otolith rings,Mauritius,"Nazareth Bank, Mascarene Ridge, W Indian Ocean",52279
Lethrinidae,Lethrinus mahsena,1843,65,Mobile invertebrate feeder,Small groups,Benthic Reef dwelling,0.0138,3.01,0.014238331,52,FL,55.46008,0.09,0.062566837,2.949021664,60.6,-14.5,26.83399906,96.04805921,Otolith rings,Mauritius,"Nazareth Bank, Mascarene Ridge (15_�S, 61_�E)",53783
Lethrinidae,Lethrinus mahsena,1843,65,Mobile invertebrate feeder,Small groups,Benthic Reef dwelling,0.0138,3.01,0.014238331,29.26,FL,31.2069604,0.207,0.038551408,2.738717705,55.5,-4.5,28.51449454,122.1698137,Otolith rings,Seychelles,Seychelles Bank and Amirantes Plateau,"Grandcourt (2002) Demographic characteristics of a selection of exploited reef fish from the Seychelles: preliminary study. Mar Freshw Res, 53: 123-130"
Lethrinidae,Lethrinus microdon,1845,80,Fish-cephalopod feeder,Small groups,Benthic Reef dwelling,0.01479,2.97,0.013465676,34,FL,36.63942,0.625,0.106994833,3.330669702,54.3,24.6,27.90561866,303.9506854,Otolith rings,United Arab Emirates,southern Arabian Gulf,94040
Lethrinidae,Lethrinus microdon,1845,80,Fish-cephalopod feeder,Small groups,Benthic Reef dwelling,0.01479,2.97,0.013465676,82,TL,82,0.2,0.211479247,3.62657465,43.5,12,28.73548921,185.4959283,Unknown,Djibouti,NA,2295
Lethrinidae,Lethrinus miniatus,1858,90,Fish-cephalopod feeder,Small groups,Benthic Reef dwelling,0.01862,3.04,0.021100837,47.3,SL,54.319793,0.265,0.082403292,3.436967355,166.4,-22.4,24.71902689,225.1728797,Otolith rings,New Caledonia,NA,2290
Lethrinidae,Lethrinus miniatus,1858,90,Fish-cephalopod feeder,Small groups,Benthic Reef dwelling,0.01862,3.04,0.021100837,76.5,FL,79.96392,0.078,0.059333926,3.294325874,168,-29,21.31825593,149.0197063,Otolith rings,Norfolk Islands,NA,2296
Lethrinidae,Lethrinus miniatus,1858,90,Fish-cephalopod feeder,Small groups,Benthic Reef dwelling,0.01862,3.04,0.021100837,58.5,SL,67.181985,0.17,0.08643028,3.457688712,147.5,-18.5,26.55649216,118.2250329,Scale rings,Australia,North Queensland Barrier Reef waters,2287
Lethrinidae,Lethrinus miniatus,1858,90,Fish-cephalopod feeder,Small groups,Benthic Reef dwelling,0.01862,3.04,0.021100837,52.1,FL,54.459088,0.23,0.071944843,3.378022459,152.9,-23.4,25.22470627,96.66875558,Otolith rings,Australia,GBR Capricorn Bunker,36828
Lethrinidae,Lethrinus miniatus,1858,90,Fish-cephalopod feeder,Small groups,Benthic Reef dwelling,0.01862,3.04,0.021100837,44.1,FL,46.096848,0.55,0.11698858,3.589166261,147.5,-18.5,26.55649216,118.2250329,Unknown,Australia,"GBR, Townsville, Faraday Reef ",74374
Lethrinidae,Lethrinus miniatus,1858,90,Fish-cephalopod feeder,Small groups,Benthic Reef dwelling,0.01862,3.04,0.021100837,45,FL,47.0376,0.61,0.135959188,3.654431354,147.5,-18.5,26.55649216,118.2250329,Unknown,Australia,"GBR, Townsville,   Dip Reef",74374
Lethrinidae,Lethrinus miniatus,1858,90,Fish-cephalopod feeder,Small groups,Benthic Reef dwelling,0.01862,3.04,0.021100837,45.9,FL,47.978352,0.56,0.130666042,3.637185527,147.5,-18.5,26.55649216,118.2250329,Unknown,Australia,"GBR, Townsville, Yankee Reef",74374
Lethrinidae,Lethrinus miniatus,1858,90,Fish-cephalopod feeder,Small groups,Benthic Reef dwelling,0.01862,3.04,0.021100837,46.1,FL,48.187408,0.43,0.101347139,3.526834285,147.5,-18.5,26.55649216,118.2250329,Unknown,Australia,"GBR, Townsville,  Glow Reef ",74374
Lethrinidae,Lethrinus miniatus,1858,90,Fish-cephalopod feeder,Small groups,Benthic Reef dwelling,0.01862,3.04,0.021100837,48.1,FL,50.277968,0.29,0.075406793,3.398433264,150.3,-21.6,25.20319066,198.2175856,Unknown,Australia,"GBR, Storm Cay",74374
Lethrinidae,Lethrinus miniatus,1858,90,Fish-cephalopod feeder,Small groups,Benthic Reef dwelling,0.01862,3.04,0.021100837,51.5,FL,53.83192,0.23,0.070042546,3.366384713,150,-21,25.5322505,163.0553388,Unknown,Australia,"GBR, Mackay Region ",74374
Lethrinidae,Lethrinus miniatus,1858,90,Fish-cephalopod feeder,Small groups,Benthic Reef dwelling,0.01862,3.04,0.021100837,58.6,FL,61.253408,0.12,0.049269378,3.213599867,150,-21,25.5322505,163.0553388,Unknown,Australia,"GBR, Mackay, Bax Reef",74374
Lethrinidae,Lethrinus miniatus,1858,90,Fish-cephalopod feeder,Small groups,Benthic Reef dwelling,0.01862,3.04,0.021100837,45.34,FL,47.3929952,0.48,0.108863578,3.557905396,147.5,-18.5,26.55649216,118.2250329,Otolith rings,Australia,"Townsville, outer shelf reefs, Central Great Barrier Reef","Williams et al. (2003) Scales of spatial variation in demography of a large coral-reef fish: an exception to the typical model? Fishery Bulletin, 101:673-683"
Lethrinidae,Lethrinus miniatus,1858,90,Fish-cephalopod feeder,Small groups,Benthic Reef dwelling,0.01862,3.04,0.021100837,47.22,FL,49.3581216,0.43,0.107134473,3.55095203,150.1,-20.4,25.63348519,199.0577096,Otolith rings,Australia,"Mackay, outer shelf Central Great Barrier Reef","Williams et al. (2003) Scales of spatial variation in demography of a large coral-reef fish: an exception to the typical model? Fishery Bulletin, 101:673-683"
Lethrinidae,Lethrinus miniatus,1858,90,Fish-cephalopod feeder,Small groups,Benthic Reef dwelling,0.01862,3.04,0.021100837,46.28,FL,48.3755584,0.38,0.090373678,3.47706475,151.2,-21.3,25.39657879,187.09811,Otolith rings,Australia,"Storm Cay, outer Shelf South Great Barrier Reef","Williams et al. (2003) Scales of spatial variation in demography of a large coral-reef fish: an exception to the typical model? Fishery Bulletin, 101:673-683"
Lethrinidae,Lethrinus nebulosus,1846,87,Mobile invertebrate feeder,Medium groups,Benthic Reef associated,0.01698,2.97,0.01545958,56.9,FL,60.9743245,0.1165,0.052169706,3.101061615,136,-10.5,28.33449715,134.2827092,Other rings,Australia,Northwest coast,2297
Lethrinidae,Lethrinus nebulosus,1846,87,Mobile invertebrate feeder,Medium groups,Benthic Reef associated,0.01698,2.97,0.01545958,58.05,FL,62.20667025,0.6655,0.311803727,3.877524531,166.4,-22.4,24.71902689,225.1728797,Otolith rings,New Caledonia,NA,12149
Lethrinidae,Lethrinus nebulosus,1846,87,Mobile invertebrate feeder,Medium groups,Benthic Reef associated,0.01698,2.97,0.01545958,59.8,FL,64.081979,0.215,0.107727243,3.415968774,166.4,-22.4,24.71902689,225.1728797,Otolith rings,New Caledonia,NA,2290
Lethrinidae,Lethrinus nebulosus,1846,87,Mobile invertebrate feeder,Medium groups,Benthic Reef associated,0.01698,2.97,0.01545958,67.55,FL,72.38691775,0.105,0.06929374,3.224337233,54.3,24.6,27.90561866,303.9506854,Otolith rings,United Arab Emirates,off Abu Dhabi,94052
Lethrinidae,Lethrinus nebulosus,1846,87,Mobile invertebrate feeder,Medium groups,Benthic Reef associated,0.01698,2.97,0.01545958,48,SL,57.35184,0.39,0.152067832,3.565680584,147.5,-18.5,26.55649216,118.2250329,Otolith rings,Australia,"Great Barrier Reef, off Queensland",1450
Lethrinidae,Lethrinus nebulosus,1846,87,Mobile invertebrate feeder,Medium groups,Benthic Reef associated,0.01698,2.97,0.01545958,86,TL,86,0.11,0.10716299,3.41368805,33,28.9,22.44362042,170.4299246,Unknown,Egypt,Gulf of Suez,1488
Lethrinidae,Lethrinus nebulosus,1846,87,Mobile invertebrate feeder,Medium groups,Benthic Reef associated,0.01698,2.97,0.01545958,87,FL,93.229635,0.09,0.105226738,3.405769337,47,13,28.41075251,164.8061702,Other rings,Yemen,Gulf of Aden,1488
Lethrinidae,Lethrinus nebulosus,1846,87,Mobile invertebrate feeder,Medium groups,Benthic Reef associated,0.01698,2.97,0.01545958,50.2,SL,59.980466,0.21,0.090610923,3.340823785,179,-16.3,28.70749415,117.5417884,Length-Frequency,Fiji,Northern Division,2291
Lethrinidae,Lethrinus nebulosus,1846,87,Mobile invertebrate feeder,Medium groups,Benthic Reef associated,0.01698,2.97,0.01545958,62.3,SL,74.437909,0.17,0.119502973,3.461021939,177.4,-17.6,28.80916925,165.2447014,Length-Frequency,Fiji,Western Division,2291
Lethrinidae,Lethrinus nebulosus,1846,87,Mobile invertebrate feeder,Medium groups,Benthic Reef associated,0.01698,2.97,0.01545958,64.6,SL,77.186018,0.16,0.122077311,3.470278183,178.7,-17.9,27.61642567,281.4708845,Length-Frequency,Fiji,Central Division,2291
Lethrinidae,Lethrinus nebulosus,1846,87,Mobile invertebrate feeder,Medium groups,Benthic Reef associated,0.01698,2.97,0.01545958,71.6,FL,76.726918,0.21,0.158080547,3.582521659,47,13,28.41075251,164.8061702,Scale rings,Yemen,Gulf of Aden,2294
Lethrinidae,Lethrinus nebulosus,1846,87,Mobile invertebrate feeder,Medium groups,Benthic Reef associated,0.01698,2.97,0.01545958,85.9,FL,92.0508695,0.101,0.11474006,3.443358302,47,13,28.41075251,164.8061702,Scale rings,Yemen,Gulf of Aden,2294
Lethrinidae,Lethrinus nebulosus,1846,87,Mobile invertebrate feeder,Medium groups,Benthic Reef associated,0.01698,2.97,0.01545958,62.7,TL,62.7,0.19,0.090623441,3.340883779,48.2,29.3,24.83864372,651.3155597,Unknown,Kuwait,Northern Persian Gulf,2295
Lethrinidae,Lethrinus nebulosus,1846,87,Mobile invertebrate feeder,Medium groups,Benthic Reef associated,0.01698,2.97,0.01545958,80,FL,85.7284,0.23,0.222471868,3.730918331,178.7,-17.9,27.61642567,281.4708845,Length-Frequency,Fiji,NA,2295
Lethrinidae,Lethrinus nebulosus,1846,87,Mobile invertebrate feeder,Medium groups,Benthic Reef associated,0.01698,2.97,0.01545958,62.7,TL,62.7,0.19,0.090623441,3.340883779,48.2,29.3,24.83864372,651.3155597,Otolith rings,Kuwait,NA,2298
Lethrinidae,Lethrinus nebulosus,1846,87,Mobile invertebrate feeder,Medium groups,Benthic Reef associated,0.01698,2.97,0.01545958,55.8,FL,59.795559,0.31,0.13282881,3.50693551,150.7,-2.6,30.46326909,89.15784552,Length-Frequency,Papua New Guinea,Kavieng,3679
Lethrinidae,Lethrinus nebulosus,1846,87,Mobile invertebrate feeder,Medium groups,Benthic Reef associated,0.01698,2.97,0.01545958,61.4,FL,65.796547,0.34,0.180835543,3.640927023,178.7,-17.9,27.61642567,281.4708845,Length-Frequency,Fiji,"Central Division, 1984",3679
Lethrinidae,Lethrinus nebulosus,1846,87,Mobile invertebrate feeder,Medium groups,Benthic Reef associated,0.01698,2.97,0.01545958,61.5,FL,65.9037075,0.36,0.192178474,3.66734797,177.4,-17.6,28.80916925,165.2447014,Unknown,Fiji,Western Division,3679
Lethrinidae,Lethrinus nebulosus,1846,87,Mobile invertebrate feeder,Medium groups,Benthic Reef associated,0.01698,2.97,0.01545958,55.5,NG,55.5,0.22,0.079648596,3.284821352,166.4,-22.4,24.71902689,225.1728797,Otolith rings,New Caledonia,NA,12149
Lethrinidae,Lethrinus nebulosus,1846,87,Mobile invertebrate feeder,Medium groups,Benthic Reef associated,0.01698,2.97,0.01545958,96.7,FL,103.6242035,0.162,0.24052307,3.764799967,178.7,-17.9,27.61642567,281.4708845,Otolith rings,Fiji,NA,12149
Lethrinidae,Lethrinus nebulosus,1846,87,Mobile invertebrate feeder,Medium groups,Benthic Reef associated,0.01698,2.97,0.01545958,58.5,TL,58.5,0.46,0.187580322,3.656830506,119.5,24,24.66926915,250.2402331,Unknown,Taiwan,Taiwan Strait and adjacent waters,104735
Lethrinidae,Lethrinus obsoletus,1847,60,Mobile invertebrate feeder,Small groups,Benthic Reef dwelling,0.01175,2.96,0.010368546,34.5,FL,35.48739,0.38,0.116419583,3.07141842,134.4,7.4,29.59048729,96.63823535,Length-Frequency,Palau,NA,4895
Lethrinidae,Lethrinus obsoletus,1847,60,Mobile invertebrate feeder,Small groups,Benthic Reef dwelling,0.01175,2.96,0.010368546,25.1,FL,25.818362,0.599,0.08963725,2.957880903,145.7,15.25,28.69369987,45.65690667,Otolith rings,Marianas Islands,Saipan,"Taylor et al. (2017) Life history of the orange-striped emperor Lethrinus obsoletus from the Mariana Islands. Ichthyol Res, 64:423-432"
Lethrinidae,Lethrinus olivaceus,1864,100,Fish-cephalopod feeder,Solitary,Benthic Reef dwelling,0.01698,2.93,0.013641989,75,FL,80.9355,0.25,0.155996517,3.652574902,150.7,-2.6,30.46326909,89.15784552,Scale rings,Papua New Guinea,Kavieng,1475
Lethrinidae,Lethrinus olivaceus,1864,100,Fish-cephalopod feeder,Solitary,Benthic Reef dwelling,0.01698,2.93,0.013641989,82,NG,82,0.213,0.13683833,3.595667765,42.5,15,29.01699532,230.6735543,Unknown,Yemen,Red Sea - Gulf of Aden,1488
Lethrinidae,Lethrinus olivaceus,1864,100,Fish-cephalopod feeder,Solitary,Benthic Reef dwelling,0.01698,2.93,0.013641989,63,TL,63,0.55,0.196311749,3.752406293,-149.9,-17.47,28.24027271,51.89274695,Otolith rings,French Polynesia,Tikehau Lagoon,12149
Lethrinidae,Lethrinus olivaceus,1864,100,Fish-cephalopod feeder,Solitary,Benthic Reef dwelling,0.01698,2.93,0.013641989,106,FL,114.38884,0.061,0.082320808,3.374969624,47,13,28.41075251,164.8061702,Scale rings,Yemen,Gulf of Aden,12149
Lethrinidae,Lethrinus ornatus,1866,45,Mobile invertebrate feeder,Small groups,Benthic Reef dwelling,0.01445,2.98,0.013574,30.9,SL,35.814645,0.55,0.327723872,3.264630352,179,-16.3,28.70749415,117.5417884,Length-Frequency,Fiji,Northern Fiji,2291
Lethrinidae,Lethrinus ornatus,1866,45,Mobile invertebrate feeder,Small groups,Benthic Reef dwelling,0.01445,2.98,0.013574,32.7,SL,37.900935,0.49,0.331974351,3.270226805,178.7,-17.9,27.61642567,281.4708845,Length-Frequency,Fiji,Central Fiji,2291
Lethrinidae,Lethrinus ornatus,1866,45,Mobile invertebrate feeder,Small groups,Benthic Reef dwelling,0.01445,2.98,0.013574,33.1,SL,38.364555,0.48,0.33429056,3.273246387,177.4,-17.6,28.80916925,165.2447014,Length-Frequency,Fiji,Western Fiji,2291
Lethrinidae,Lethrinus rubrioperculatus,1848,50,Mobile invertebrate feeder,Medium groups,Benthic Reef dwelling,0.01318,2.98,0.012380991,30.8,FL,33.91388,0.22,0.09122039,2.81298212,145.5,14.5,28.82974796,29.89339198,Otolith rings,North Marianas,NA,2322
Lethrinidae,Lethrinus semicinctus,1849,35,Mobile invertebrate feeder,Medium groups,Benthic Reef dwelling,0.01318,3,0.01318,26.4,SL,31.433424,0.76,0.594636381,3.299358822,177.4,-17.6,28.80916925,165.2447014,Length-Frequency,Fiji,Western,2291
Lethrinidae,Lethrinus semicinctus,1849,35,Mobile invertebrate feeder,Medium groups,Benthic Reef dwelling,0.01318,3,0.01318,30,SL,35.7198,0.59,0.618067569,3.316143301,178.7,-17.9,27.61642567,281.4708845,Length-Frequency,Fiji,Central,2291
Lethrinidae,Lethrinus xanthochilus,1852,75.1,Mobile invertebrate feeder,Solitary,Benthic Reef dwelling,0.01698,2.98,0.015950624,53.9,SL,61.512836,0.18,0.114476019,3.312253254,179,-16.3,28.70749415,117.5417884,Length-Frequency,Fiji,Northern coast,2291
Lethrinidae,Lethrinus xanthochilus,1852,75.1,Mobile invertebrate feeder,Solitary,Benthic Reef dwelling,0.01698,2.98,0.015950624,62.2,SL,70.985128,0.14,0.12320537,3.344168374,178.7,-17.9,27.61642567,281.4708845,Length-Frequency,Fiji,Central,2291
Lethrinidae,Lethrinus xanthochilus,1852,75.1,Mobile invertebrate feeder,Solitary,Benthic Reef dwelling,0.01698,2.98,0.015950624,64,SL,73.03936,0.17,0.159605328,3.456586122,177.4,-17.6,28.80916925,165.2447014,Length-Frequency,Fiji,Western,2291
Lutjanidae,Aprion virescens,84,112,Fish-cephalopod feeder,Small groups,Pelagic Reef dwelling,0.01349,2.95,0.011537506,101.5,FL,115.04619,0.215,0.228350305,3.958993597,55.5,-4.5,28.51449454,122.1698137,Length-Frequency,Seychelles,NA,7194
Lutjanidae,Aprion virescens,84,112,Fish-cephalopod feeder,Small groups,Pelagic Reef dwelling,0.01349,2.95,0.011537506,66,SL,82.28946,0.31,0.155174975,3.791213683,166.4,-22.4,24.71902689,225.1728797,Otolith rings,New Caledonia,NA,3090
Lutjanidae,Aprion virescens,84,112,Fish-cephalopod feeder,Small groups,Pelagic Reef dwelling,0.01349,2.95,0.011537506,78,FL,88.40988,0.348,0.204637027,3.911376217,55.5,-4.5,28.51449454,122.1698137,Unknown,Seychelles,NA,7194
Lutjanidae,Aprion virescens,84,112,Fish-cephalopod feeder,Small groups,Pelagic Reef dwelling,0.01349,2.95,0.011537506,79,FL,89.54334,0.13,0.078662634,3.496160486,55.5,-4.5,28.51449454,122.1698137,Otolith rings,Seychelles,"Mah�� Plateau (5_�S, 55_�E)",53783
Lutjanidae,Apsilus dentatus,85,65,Mobile invertebrate feeder,Small groups,Pelagic Reef dwelling,0.01122,3.01,0.011576382,57,FL,61.83018,0.475,0.423601947,3.779635412,-77.3,17.7,28.48861941,119.5676289,Scale rings,Jamaica,NA,3093
Lutjanidae,Lutjanus adetii,1395,50,Mobile invertebrate feeder,Medium groups,Bentho-pelagic Reef dwelling,0.0138,3.03,0.015157204,29.3,SL,36.44041,0.34,0.16394132,3.132224433,166.4,-22.4,24.71902689,225.1728797,Otolith rings,New Caledonia,NA,3111
Lutjanidae,Lutjanus adetii,1395,50,Mobile invertebrate feeder,Medium groups,Bentho-pelagic Reef dwelling,0.0138,3.03,0.015157204,33.4,SL,41.53958,0.26,0.169564842,3.146871815,166.4,-22.4,24.71902689,225.1728797,Otolith rings,New Caledonia,NA,3111
Lutjanidae,Lutjanus adetii,1395,50,Mobile invertebrate feeder,Medium groups,Bentho-pelagic Reef dwelling,0.0138,3.03,0.015157204,25.4,FL,27.460829,0.321,0.080611705,2.823934114,147.5,-18.5,26.55649216,118.2250329,Otolith rings,Australia,Central Great Barrier Reef (18-19_�S),34051
Lutjanidae,Lutjanus alexandrei,63308,45,Mobile invertebrate feeder,Small groups,Bentho-pelagic Reef dwelling,0.01413,2.98,0.013273399,31,TL,31,0.24,0.103078761,2.762291464,-34.8,-8.25,27.65323366,122.1841451,Otolith rings,Brazil,"south-western Atlantic coast (7�44'S, 34�49'W - 9�05'S, 35�15'W)",100833
Lutjanidae,Lutjanus analis,1403,94,Mobile invertebrate feeder,Small groups,Bentho-pelagic Reef dwelling,0.01318,2.97,0.011999839,78,FL,84.46308,0.246,0.193163687,3.745529867,-82.36,23.17,27.78804973,67.21570102,Otolith rings,Cuba,NA,3090
Lutjanidae,Lutjanus analis,1403,94,Mobile invertebrate feeder,Small groups,Bentho-pelagic Reef dwelling,0.01318,2.97,0.011999839,80.8,FL,87.495088,0.132,0.112249079,3.509787168,-78.6,22.6,27.39316383,183.3767931,Otolith rings,Cuba,Northeast Zone,3090
Lutjanidae,Lutjanus analis,1403,94,Mobile invertebrate feeder,Small groups,Bentho-pelagic Reef dwelling,0.01318,2.97,0.011999839,86,TL,86,0.153,0.125136042,3.556986795,-80.5,28.5,24.67898748,626.3522565,Otolith rings,USA,Florida east coast,3090
Lutjanidae,Lutjanus analis,1403,94,Mobile invertebrate feeder,Small groups,Bentho-pelagic Reef dwelling,0.01318,2.97,0.011999839,88,FL,95.29168,0.152,0.15676168,3.65484429,-82.36,23.17,27.78804973,67.21570102,Otolith rings,Cuba,Zone B,3090
Lutjanidae,Lutjanus analis,1403,94,Mobile invertebrate feeder,Small groups,Bentho-pelagic Reef dwelling,0.01318,2.97,0.011999839,118,FL,127.77748,0.1,0.200143033,3.760944858,-82.36,23.17,27.78804973,67.21570102,Otolith rings,Cuba,Zone C,3090
Lutjanidae,Lutjanus analis,1403,94,Mobile invertebrate feeder,Small groups,Bentho-pelagic Reef dwelling,0.01318,2.97,0.011999839,118,FL,127.77748,0.13,0.260185943,3.87488821,-82.36,23.17,27.78804973,67.21570102,Otolith rings,Cuba,NA,3090
Lutjanidae,Lutjanus analis,1403,94,Mobile invertebrate feeder,Small groups,Bentho-pelagic Reef dwelling,0.01318,2.97,0.011999839,82,FL,88.79452,0.2,0.175836719,3.704713952,-84.4,22.5,27.85690493,298.570238,Length-Frequency,Cuba,Northwest Zone,8540
