"Location","Site","Sitename","Sitenumber","Habitat","Date","Depth","Dimension","Loc_abbrev","ID_number","ID","Family","Genus","Species","Tax","SL","TL","Full_ID","Lat","Long","Notes","Genspe","Kmax","Md","Weight","Growth","MortLoss"
"GoO","SharmRock","SharmRockIII","B14","Rockyreef","3/5/18",8.2,290,"UAE18","645","UAE18645","Gobiidae","Coryogalops","anomalus","CORYANOM",26,31.2,"UAE18645_CORYANOM_26",25.48209,56.36566,"Vial","Cor. anomalus",2.13704252243042,0.00250407346472422,0.419,0.00634491957440364,0.00104789423209103
"GoO","SharmRock","SharmRockIII","B14","Rockyreef","3/5/18",8.2,290,"UAE18","646","UAE18646","Gobiidae","Coryogalops","anomalus","CORYANOM",19.9,24.9,"UAE18646_CORYANOM_19.9",25.48209,56.36566,"Vial","Cor. anomalus",2.13704252243042,0.00298437812210675,0.175,0.00411236193602938,0.000521487626184453
"GoO","SharmRock","SharmRockIII","B14","Rockyreef","3/5/18",8.2,290,"UAE18","647","UAE18647","Gobiidae","Coryogalops","anomalus","CORYANOM",20.1,24.7,"UAE18647_CORYANOM_20.1",25.48209,56.36566,"Vial","Cor. anomalus",2.13704252243042,0.00300324673641595,0.164,0.00390898109340438,0.000491793606356636
"GoO","SharmRock","SharmRockIII","B14","Rockyreef","3/5/18",8.2,290,"UAE18","648","UAE18648","Gobiidae","Coryogalops","anomalus","CORYANOM",21.3,25.3,"UAE18648_CORYANOM_21.3",25.48209,56.36566,"Vial","Cor. anomalus",2.13704252243042,0.0029474576118687,0.207,0.00472855954280731,0.000609225451505531
"GoO","SharmRock","SharmRockIII","B14","Rockyreef","3/5/18",8.2,290,"UAE18","649","UAE18649","Gobiidae","Coryogalops","anomalus","CORYANOM",17.1,21,"UAE18649_CORYANOM_17.1",25.48209,56.36566,"Vial","Cor. anomalus",2.13704252243042,0.00341098474071572,0.093,0.00290392932849675,0.000316681176512281
"GoO","SharmRock","SharmRockIII","B14","Rockyreef","3/5/18",8.2,290,"UAE18","650","UAE18650","Gobiidae","Coryogalops","anomalus","CORYANOM",21.2,26.1,"UAE18650_CORYANOM_21.2",25.48209,56.36566,"Vial","Cor. anomalus",2.13704252243042,0.00287671595592416,0.209,0.00451283663273867,0.000600369674247846
"GoO","SharmRock","SharmRockIII","B14","Rockyreef","3/5/18",8.2,290,"UAE18","651","UAE18651","Gobiidae","Coryogalops","anomalus","CORYANOM",19.5,23.9,"UAE18651_CORYANOM_19.5",25.48209,56.36566,"Vial","Cor. anomalus",2.13704252243042,0.00308159571503401,0.148,0.00373499343086359,0.000455374165924299
"GoO","SharmRock","SharmRockIII","B14","Rockyreef","3/5/18",8.2,290,"UAE18","652","UAE18652","Gobiidae","Coryogalops","anomalus","CORYANOM",16.7,19.6,"UAE18652_CORYANOM_16.7",25.48209,56.36566,"Vial","Cor. anomalus",2.13704252243042,0.00360178317602205,0.097,0.00337184097202271,0.000348744539948545
"GoO","SharmRock","SharmRockIII","B14","Rockyreef","3/5/18",8.2,290,"UAE18","653","UAE18653","Gobiidae","Coryogalops","anomalus","CORYANOM",23.6,27.4,"UAE18653_CORYANOM_23.6",25.48209,56.36566,"Vial","Cor. anomalus",2.13704252243042,0.00276980584982316,0.29,0.00571813866108132,0.00080213230825074
"GoO","SharmRock","SharmRockIII","B14","Rockyreef","3/5/18",8.2,290,"UAE18","654","UAE18654","Pomacentridae","Neopomacentrus","cyanomos","NEOPCYAN",41.5,59.9,"UAE18654_NEOPCYAN_41.5",25.48209,56.36566,"Comm","Neo. cyanomos",0.645499169826508,0.000854167488933004,2.624,0.00922764834008168,0.00224037852549508
"GoO","SharmRock","SharmRockIII","B14","Rockyreef","3/5/18",8.2,290,"UAE18","655","UAE18655","Pomacentridae","Neopomacentrus","cyanomos","NEOPCYAN",29.8,39.9,"UAE18655_NEOPCYAN_29.8",25.48209,56.36566,"Comm","Neo. cyanomos",0.645499169826508,0.0011659161216135,1.033,0.0081854676704455,0.0012036895167662
"GoO","SharmRock","SharmRockIII","B14","Rockyreef","3/5/18",8.2,290,"UAE18","656","UAE18656","Pomacentridae","Neopomacentrus","cyanomos","NEOPCYAN",40.5,53.9,"UAE18656_NEOPCYAN_40.5",25.48209,56.36566,"UAE-jar","Neo. cyanomos",0.645499169826508,0.000925843867923647,2.144,0.00963578196017607,0.00198409063202762
"GoO","SharmRock","SharmRockIII","B14","Rockyreef","3/5/18",8.2,290,"UAE18","657","UAE18657","Gobiidae","Hetereleotris","vulgaris","HETEVULG",21.4,25.6,"UAE18657_HETEVULG_21.4",25.48209,56.36566,"Vial","Het. vulgaris",5.9648003578186,0.00503493753307733,0.236,0.00652466338047218,0.00118525890162392
"GoO","SharmRock","SharmRockIII","B14","Rockyreef","3/5/18",8.2,290,"UAE18","658","UAE18658","Gobiidae","Hetereleotris","vulgaris","HETEVULG",27.4,32.6,"UAE18658_HETEVULG_27.4",25.48209,56.36566,"Vial","Het. vulgaris",5.9648003578186,0.00417282436089315,0.485,0.0053816706952653,0.00201960315987946
"GoO","SharmRock","SharmRockIII","B14","Rockyreef","3/5/18",8.2,290,"UAE18","659","UAE18659","Gobiidae","Hetereleotris","vulgaris","HETEVULG",21.3,25.9,"UAE18659_HETEVULG_21.3",25.48209,56.36566,"Vial","Het. vulgaris",5.9648003578186,0.00498937224455663,0.223,0.00596513764332848,0.00110985895840868
"GoO","SharmRock","SharmRockIII","B14","Rockyreef","3/5/18",8.2,290,"UAE18","660","UAE18660","Gobiidae","Hetereleotris","vulgaris","HETEVULG",24.9,30.4,"UAE18660_HETEVULG_24.9",25.48209,56.36566,"Vial","Het. vulgaris",5.9648003578186,0.00440488849593679,0.335,0.00517880251078652,0.00147239240321933
"GoO","SharmRock","SharmRockIII","B14","Rockyreef","3/5/18",8.2,290,"UAE18","661","UAE18661","Gobiidae","Hetereleotris","vulgaris","HETEVULG",22.4,26.9,"UAE18661_HETEVULG_22.4",25.48209,56.36566,"Vial","Het. vulgaris",5.9648003578186,0.0048441835888438,0.242,0.00578531029254278,0.00116945760793946
"GoO","SharmRock","SharmRockIII","B14","Rockyreef","3/5/18",8.2,290,"UAE18","662","UAE18662","Gobiidae","Hetereleotris","vulgaris","HETEVULG",20.6,25.2,"UAE18662_HETEVULG_20.6",25.48209,56.36566,"Vial","Het. vulgaris",5.9648003578186,0.00509722603417132,0.233,0.00672845165019518,0.00118463193270163
"GoO","SharmRock","SharmRockIII","B14","Rockyreef","3/5/18",8.2,290,"UAE18","663","UAE18663","Gobiidae","Hetereleotris","vulgaris","HETEVULG",24.1,28.6,"UAE18663_HETEVULG_24.1",25.48209,56.36566,"Vial","Het. vulgaris",5.9648003578186,0.0046186346089093,0.274,0.00535376712491579,0.00126258792226674
"GoO","SharmRock","SharmRockIII","B14","Rockyreef","3/5/18",8.2,290,"UAE18","664","UAE18664","Gobiidae","Hetereleotris","vulgaris","HETEVULG",22,27.2,"UAE18664_HETEVULG_22",25.48209,56.36566,"Vial","Het. vulgaris",5.9648003578186,0.00480252294650872,0.267,0.00616636427881551,0.00127919947565573
"GoO","SharmRock","SharmRockIII","B14","Rockyreef","3/5/18",8.2,290,"UAE18","665","UAE18665","Gobiidae","Hetereleotris","vulgaris","HETEVULG",18.2,22.2,"UAE18665_HETEVULG_18.2",25.48209,56.36566,"Vial","Het. vulgaris",5.9648003578186,0.00562915907226091,0.154,0.00609247354874745,0.000864455136694807
"GoO","SharmRock","SharmRockIII","B14","Rockyreef","3/5/18",8.2,290,"UAE18","666","UAE18666","Gobiidae","Hetereleotris","vulgaris","HETEVULG",23.8,28.7,"UAE18666_HETEVULG_23.8",25.48209,56.36566,"Vial","Het. vulgaris",5.9648003578186,0.00460612362884126,0.315,0.00607915034292623,0.00144759248871356
"GoO","SharmRock","SharmRockIII","B14","Rockyreef","3/5/18",8.2,290,"UAE18","---","UAE18---","Blenniidae","Ecsenius","pulcher","ECSEPULC",37.3,45.8,"UAE18---_ECSEPULC_37.3",25.48209,56.36566,"NPNT-Lot","Ecs. pulcher",0.569602638483047,0.00100443043898997,1.353,0.00886675896206897,0.00135831210474377
"GoO","SharmRock","SharmRockIII","B14","Rockyreef","3/5/18",8.2,290,"UAE18","---","UAE18---","Blenniidae","Ecsenius","pulcher","ECSEPULC",40.4,52.2,"UAE18---_ECSEPULC_40.4",25.48209,56.36566,"NPNT-Lot","Ecs. pulcher",0.569602638483047,0.00090871125095665,1.438,0.00744072617360337,0.00130613324001145
"GoO","SharmRock","SharmRockIII","B14","Rockyreef","3/5/18",8.2,290,"UAE18","---","UAE18---","Blenniidae","Ecsenius","pulcher","ECSEPULC",34,39.6,"UAE18---_ECSEPULC_34",25.48209,56.36566,"NPNT-Lot","Ecs. pulcher",0.569602638483047,0.00112315035162551,0.937,0.00779234191580035,0.00105180110351583
"GoO","SharmRock","SharmRockIII","B14","Rockyreef","3/5/18",8.2,290,"UAE18","---","UAE18---","Blenniidae","Ecsenius","pulcher","ECSEPULC",33.3,39.4,"UAE18---_ECSEPULC_33.3",25.48209,56.36566,"NPNT-Lot","Ecs. pulcher",0.569602638483047,0.00112753480754801,0.875,0.00733460903115986,0.000986036956644148
"GoO","SharmRock","SharmRockIII","B14","Rockyreef","3/5/18",8.2,290,"UAE18","---","UAE18---","Blenniidae","Ecsenius","pulcher","ECSEPULC",24.7,29,"UAE18---_ECSEPULC_24.7",25.48209,56.36566,"NPNT-Lot","Ecs. pulcher",0.569602638483047,0.00142892637477777,0.383,0.00501211051050421,0.000546887977158186
"GoO","SharmRock","SharmRockIII","B14","Rockyreef","3/5/18",8.2,290,"UAE18","---","UAE18---","Blenniidae","Ecsenius","pulcher","ECSEPULC",29.3,35.6,"UAE18---_ECSEPULC_29.3",25.48209,56.36566,"NPNT-Lot","Ecs. pulcher",0.569602638483047,0.00121918974724766,0.648,0.00633810092645532,0.000789553550618668
"GoO","SharmRock","SharmRockIII","B14","Rockyreef","3/5/18",8.2,290,"UAE18","---","UAE18---","Blenniidae","Ecsenius","pulcher","ECSEPULC",23.8,28.6,"UAE18---_ECSEPULC_23.8",25.48209,56.36566,"NPNT-Lot","Ecs. pulcher",0.569602638483047,0.00144443021440438,0.327,0.00436090565801728,0.00047198772138535
"GoO","SharmRock","SharmRockIII","B14","Rockyreef","3/5/18",8.2,290,"UAE18","---","UAE18---","Blenniidae","Ecsenius","pulcher","ECSEPULC",28.1,34.1,"UAE18---_ECSEPULC_28.1",25.48209,56.36566,"NPNT-Lot","Ecs. pulcher",0.569602638483047,0.00126039705742907,0.582,0.00606405522050615,0.000733088998766498
"GoO","SharmRock","SharmRockIII","B14","Rockyreef","3/5/18",8.2,290,"UAE18","---","UAE18---","Blenniidae","Ecsenius","pulcher","ECSEPULC",38,46.9,"UAE18---_ECSEPULC_38",25.48209,56.36566,"NPNT-Lot","Ecs. pulcher",0.569602638483047,0.000986322321479344,1.184,0.00744676781642318,0.00116722990155195
"GoO","SharmRock","SharmRockIII","B14","Rockyreef","3/5/18",8.2,290,"UAE18","---","UAE18---","Blenniidae","Ecsenius","pulcher","ECSEPULC",33.8,42.7,"UAE18---_ECSEPULC_33.8",25.48209,56.36566,"NPNT-Lot","Ecs. pulcher",0.569602638483047,0.00105992792597532,0.856,0.00630922489861396,0.00090681763906832
"GoO","SharmRock","SharmRockIII","B14","Rockyreef","3/5/18",8.2,290,"UAE18","---","UAE18---","Blenniidae","Ecsenius","pulcher","ECSEPULC",34.5,43.3,"UAE18---_ECSEPULC_34.5",25.48209,56.36566,"NPNT-Lot","Ecs. pulcher",0.569602638483047,0.00104863198525983,1.042,0.00750579428534841,0.00109210182211426
"GoO","SharmRock","SharmRockIII","B14","Rockyreef","3/5/18",8.2,290,"UAE18","---","UAE18---","Blenniidae","Ecsenius","pulcher","ECSEPULC",31.5,38.7,"UAE18---_ECSEPULC_31.5",25.48209,56.36566,"NPNT-Lot","Ecs. pulcher",0.569602638483047,0.00114320038820669,0.823,0.00709370069583849,0.000940316332087327
"GoO","SharmRock","SharmRockIII","B14","Rockyreef","3/5/18",8.2,290,"UAE18","---","UAE18---","Blenniidae","Ecsenius","pulcher","ECSEPULC",30.5,37.1,"UAE18---_ECSEPULC_30.5",25.48209,56.36566,"NPNT-Lot","Ecs. pulcher",0.569602638483047,0.00118099477034702,0.675,0.00620632390927004,0.000796700927569954
"GoO","SharmRock","SharmRockIII","B14","Rockyreef","3/5/18",8.2,290,"UAE18","---","UAE18---","Blenniidae","Ecsenius","pulcher","ECSEPULC",30.6,37.5,"UAE18---_ECSEPULC_30.6",25.48209,56.36566,"NPNT-Lot","Ecs. pulcher",0.569602638483047,0.00117127460592659,0.751,0.00679363821437708,0.000879112287598368
"GoO","SharmRock","SharmRockIII","B14","Rockyreef","3/5/18",8.2,290,"UAE18","---","UAE18---","Blenniidae","Ecsenius","pulcher","ECSEPULC",30.5,36.3,"UAE18---_ECSEPULC_30.5",25.48209,56.36566,"NPNT-Lot","Ecs. pulcher",0.569602638483047,0.00120101200045272,0.645,0.00612832296315289,0.000774187742847864
"GoO","SharmRock","SharmRockIII","B14","Rockyreef","3/5/18",8.2,290,"UAE18","---","UAE18---","Blenniidae","Ecsenius","pulcher","ECSEPULC",23.7,29.1,"UAE18---_ECSEPULC_23.7",25.48209,56.36566,"NPNT-Lot","Ecs. pulcher",0.569602638483047,0.00142511081526904,0.386,0.00502769475630747,0.000549700989247192
"GoO","SharmRock","SharmRockIII","B14","Rockyreef","3/5/18",8.2,290,"UAE18","---","UAE18---","Blenniidae","Ecsenius","pulcher","ECSEPULC",28.1,33.9,"UAE18---_ECSEPULC_28.1",25.48209,56.36566,"NPNT-Lot","Ecs. pulcher",0.569602638483047,0.00126613919296046,0.495,0.0052018250637417,0.000626342298574669
"GoO","SharmRock","SharmRockIII","B14","Rockyreef","3/5/18",8.2,290,"UAE18","---","UAE18---","Blenniidae","Ecsenius","pulcher","ECSEPULC",34.4,44.6,"UAE18---_ECSEPULC_34.4",25.48209,56.36566,"NPNT-Lot","Ecs. pulcher",0.569602638483047,0.00102509356903427,0.884,0.00606088798384669,0.000905718412654197
"GoO","SharmRock","SharmRockIII","B14","Rockyreef","3/5/18",8.2,290,"UAE18","---","UAE18---","Blenniidae","Ecsenius","pulcher","ECSEPULC",39.2,49.8,"UAE18---_ECSEPULC_39.2",25.48209,56.36566,"NPNT-Lot","Ecs. pulcher",0.569602638483047,0.000942027344598009,1.224,0.00691538102125952,0.00115249854198864
"GoO","SharmRock","SharmRockIII","B14","Rockyreef","3/5/18",8.2,290,"UAE18","---","UAE18---","Blenniidae","Ecsenius","pulcher","ECSEPULC",41.1,49.8,"UAE18---_ECSEPULC_41.1",25.48209,56.36566,"NPNT-Lot","Ecs. pulcher",0.569602638483047,0.000942027344598009,1.469,0.00829958718973059,0.0013831865671416
"GoO","SharmRock","SharmRockIII","B14","Rockyreef","3/5/18",8.2,290,"UAE18","---","UAE18---","Blenniidae","Ecsenius","pulcher","ECSEPULC",41.3,52.3,"UAE18---_ECSEPULC_41.3",25.48209,56.36566,"NPNT-Lot","Ecs. pulcher",0.569602638483047,0.000907382401758016,1.421,0.00732596074792944,0.00128880558471728
"GoO","SharmRock","SharmRockIII","B14","Rockyreef","3/5/18",8.2,290,"UAE18","---","UAE18---","Blenniidae","Ecsenius","pulcher","ECSEPULC",37.4,44.4,"UAE18---_ECSEPULC_37.4",25.48209,56.36566,"NPNT-Lot","Ecs. pulcher",0.569602638483047,0.00102863448219636,1.019,0.00703952965368627,0.00104763962586137
"GoO","SharmRock","SharmRockIII","B14","Rockyreef","3/5/18",8.2,290,"UAE18","---","UAE18---","Blenniidae","Ecsenius","pulcher","ECSEPULC",27.6,33.3,"UAE18---_ECSEPULC_27.6",25.48209,56.36566,"NPNT-Lot","Ecs. pulcher",0.569602638483047,0.00128373825774757,0.49,0.00528387065048643,0.000628628162954211
"GoO","SharmRock","SharmRockIII","B14","Rockyreef","3/5/18",8.2,290,"UAE18","---","UAE18---","Blenniidae","Ecsenius","pulcher","ECSEPULC",38.8,45.6,"UAE18---_ECSEPULC_38.8",25.48209,56.36566,"NPNT-Lot","Ecs. pulcher",0.569602638483047,0.00100780667822802,1.241,0.00819402832482137,0.0012500580734393
"GoO","SharmRock","SharmRockIII","B14","Rockyreef","3/5/18",8.2,290,"UAE18","---","UAE18---","Blenniidae","Ecsenius","pulcher","ECSEPULC",64.4,81.9,"UAE18---_ECSEPULC_64.4",25.48209,56.36566,"NPNT-Lot","Ecs. pulcher",0.569602638483047,0.000644788056992372,3.293,0.00527348957779138,0.00212260268370617
"GoO","SharmRock","SharmRockIII","B14","Rockyreef","3/5/18",8.2,290,"UAE18","---","UAE18---","Blenniidae","Ecsenius","pulcher","ECSEPULC",63.2,81.1,"UAE18---_ECSEPULC_63.2",25.48209,56.36566,"NPNT-Lot","Ecs. pulcher",0.569602638483047,0.000649611925227111,3.878,0.00645026666820752,0.00251837697361145
"GoO","SharmRock","SharmRockIII","B14","Rockyreef","3/5/18",8.2,290,"UAE18","---","UAE18---","Blenniidae","Ecsenius","pulcher","ECSEPULC",51.9,68.9,"UAE18---_ECSEPULC_51.9",25.48209,56.36566,"NPNT-Lot","Ecs. pulcher",0.569602638483047,0.000735319435639835,2.357,0.00656503406697342,0.00173251085728697
"GoO","SharmRock","SharmRockIII","B14","Rockyreef","3/5/18",8.2,290,"UAE18","---","UAE18---","Blenniidae","Ecsenius","pulcher","ECSEPULC",52.3,70.8,"UAE18---_ECSEPULC_52.3",25.48209,56.36566,"NPNT-Lot","Ecs. pulcher",0.569602638483047,0.000720255874198695,1.796,0.00464285433331586,0.00129311380775062
"GoO","SharmRock","SharmRockIII","B14","Rockyreef","3/5/18",8.2,290,"UAE18","---","UAE18---","Blenniidae","Ecsenius","pulcher","ECSEPULC",45.2,57.2,"UAE18---_ECSEPULC_45.2",25.48209,56.36566,"NPNT-Lot","Ecs. pulcher",0.569602638483047,0.000847375960592634,1.587,0.00684368108176649,0.00134421604084706
"GoO","SharmRock","SharmRockIII","B14","Rockyreef","3/5/18",8.2,290,"UAE18","---","UAE18---","Blenniidae","Ecsenius","pulcher","ECSEPULC",47.9,63.9,"UAE18---_ECSEPULC_47.9",25.48209,56.36566,"NPNT-Lot","Ecs. pulcher",0.569602638483047,0.000778736250630992,2.184,0.0073585411095505,0.00170009792152168
"GoO","SharmRock","SharmRockIII","B14","Rockyreef","3/5/18",8.2,290,"UAE18","---","UAE18---","Blenniidae","Ecsenius","pulcher","ECSEPULC",30.4,36.6,"UAE18---_ECSEPULC_30.4",25.48209,56.36566,"NPNT-Lot","Ecs. pulcher",0.569602638483047,0.00119341331072508,0.607,0.00569649865984259,0.000723969796089244
"GoO","SharmRock","SharmRockIII","B14","Rockyreef","3/5/18",8.2,290,"UAE18","---","UAE18---","Blenniidae","Ecsenius","pulcher","ECSEPULC",33.9,42.2,"UAE18---_ECSEPULC_33.9",25.48209,56.36566,"NPNT-Lot","Ecs. pulcher",0.569602638483047,0.00106956076670133,0.86,0.00646176732390113,0.000919330531789142
"GoO","SharmRock","SharmRockIII","B14","Rockyreef","3/5/18",8.2,290,"UAE18","---","UAE18---","Blenniidae","Ecsenius","pulcher","ECSEPULC",33.6,40.1,"UAE18---_ECSEPULC_33.6",25.48209,56.36566,"NPNT-Lot","Ecs. pulcher",0.569602638483047,0.00111236113835272,0.843,0.00687365891415223,0.000937199091070682
"GoO","SharmRock","SharmRockIII","B14","Rockyreef","3/5/18",8.2,290,"UAE18","---","UAE18---","Pomacentridae","Neopomacentrus","cyanomos","NEOPCYAN",35,45.1,"UAE18---_NEOPCYAN_35",25.48209,56.36566,"NPNT-Lot","Neo. cyanomos",0.645499169826508,0.0010612081249193,1.819,0.0116426519007273,0.00192931369648301
"GoO","SharmRock","SharmRockIII","B14","Rockyreef","3/5/18",8.2,290,"UAE18","---","UAE18---","Pomacentridae","Neopomacentrus","cyanomos","NEOPCYAN",42.6,54.6,"UAE18---_NEOPCYAN_42.6",25.48209,56.36566,"NPNT-Lot","Neo. cyanomos",0.645499169826508,0.000916760549483874,2.527,0.011040799162527,0.00231559232452153
"GoO","SharmRock","SharmRockIII","B14","Rockyreef","3/5/18",8.2,290,"UAE18","---","UAE18---","Pomacentridae","Neopomacentrus","cyanomos","NEOPCYAN",34.8,46.5,"UAE18---_NEOPCYAN_34.8",25.48209,56.36566,"NPNT-Lot","Neo. cyanomos",0.645499169826508,0.00103662328768918,1.68,0.0101620917426319,0.00174062478135486
"GoO","SharmRock","SharmRockIII","B14","Rockyreef","3/5/18",8.2,290,"UAE18","---","UAE18---","Pomacentridae","Neopomacentrus","cyanomos","NEOPCYAN",29.7,39.8,"UAE18---_NEOPCYAN_29.7",25.48209,56.36566,"NPNT-Lot","Neo. cyanomos",0.645499169826508,0.00116816910017102,1.12,0.00891205372312858,0.001307585503005
"GoO","SharmRock","SharmRockIII","B14","Rockyreef","3/5/18",8.2,290,"UAE18","---","UAE18---","Pomacentridae","Neopomacentrus","cyanomos","NEOPCYAN",22.7,28.7,"UAE18---_NEOPCYAN_22.7",25.48209,56.36566,"NPNT-Lot","Neo. cyanomos",0.645499169826508,0.00150407565463646,0.446,0.00583878247378793,0.000670313514481131
"GoO","SharmRock","SharmRockIII","B14","Rockyreef","3/5/18",8.2,290,"UAE18","---","UAE18---","Pomacentridae","Neopomacentrus","cyanomos","NEOPCYAN",40.1,50.1,"UAE18---_NEOPCYAN_40.1",25.48209,56.36566,"NPNT-Lot","Neo. cyanomos",0.645499169826508,0.000979080473968292,2.342,0.0122604387670229,0.00229188431735886
"GoO","SharmRock","SharmRockIII","B14","Rockyreef","3/5/18",8.2,290,"UAE18","---","UAE18---","Pomacentridae","Neopomacentrus","cyanomos","NEOPCYAN",34.7,34.7,"UAE18---_NEOPCYAN_34.7",25.48209,56.36566,"NPNT-Lot","Neo. cyanomos",0.645499169826508,0.00129839574282007,1.73,0.0171377946663853,0.00224476702174817
"GoO","SharmRock","SharmRockIII","B14","Rockyreef","3/5/18",8.2,290,"UAE18","---","UAE18---","Pomacentridae","Neopomacentrus","cyanomos","NEOPCYAN",37,47.2,"UAE18---_NEOPCYAN_37",25.48209,56.36566,"NPNT-Lot","Neo. cyanomos",0.645499169826508,0.00102482102529556,1.977,0.0116264601955502,0.00202503334140272
"GoO","SharmRock","SharmRockIII","B14","Rockyreef","3/5/18",8.2,290,"UAE18","---","UAE18---","Pomacentridae","Neopomacentrus","cyanomos","NEOPCYAN",30.7,39.8,"UAE18---_NEOPCYAN_30.7",25.48209,56.36566,"NPNT-Lot","Neo. cyanomos",0.645499169826508,0.00116816910017102,1.207,0.00960432932483589,0.00140915687689914
"GoO","SharmRock","SharmRockIII","B14","Rockyreef","3/5/18",8.2,290,"UAE18","---","UAE18---","Pomacentridae","Neopomacentrus","cyanomos","NEOPCYAN",13.6,18.1,"UAE18---_NEOPCYAN_13.6",25.48209,56.36566,"NPNT-Lot","Neo. cyanomos",0.645499169826508,0.00215964528609671,0.098,0.00234503835210651,0.000211416863149655
"GoO","SharmRock","SharmRockIII","B14","Rockyreef","3/5/18",8.2,290,"UAE18","---","UAE18---","Pomacentridae","Neopomacentrus","cyanomos","NEOPCYAN",34.8,44.9,"UAE18---_NEOPCYAN_34.8",25.48209,56.36566,"NPNT-Lot","Neo. cyanomos",0.645499169826508,0.00106483205978213,1.926,0.0124277471826049,0.00204977502038082
"GoO","SharmRock","SharmRockIII","B14","Rockyreef","3/5/18",8.2,290,"UAE18","---","UAE18---","Pomacentridae","Neopomacentrus","cyanomos","NEOPCYAN",36.9,45.9,"UAE18---_NEOPCYAN_36.9",25.48209,56.36566,"NPNT-Lot","Neo. cyanomos",0.645499169826508,0.00104699534975232,1.95,0.0120840752131379,0.00204057251064607
"GoO","SharmRock","SharmRockIII","B14","Rockyreef","3/5/18",8.2,290,"UAE18","---","UAE18---","Pomacentridae","Neopomacentrus","cyanomos","NEOPCYAN",33.6,44.7,"UAE18---_NEOPCYAN_33.6",25.48209,56.36566,"NPNT-Lot","Neo. cyanomos",0.645499169826508,0.00106848500273452,1.544,0.0100439212291683,0.00164885979637029
"GoO","SharmRock","SharmRockIII","B14","Rockyreef","3/5/18",8.2,290,"UAE18","---","UAE18---","Pomacentridae","Neopomacentrus","cyanomos","NEOPCYAN",24.6,31.4,"UAE18---_NEOPCYAN_24.6",25.48209,56.36566,"NPNT-Lot","Neo. cyanomos",0.645499169826508,0.0014027307606923,0.529,0.00608700776374385,0.000741524371294917
